id,submitted,updated,title,abstract,authors,affiliations,link_abstract,link_pdf,link_doi,comment,journal_ref,doi,primary_category,categories,pdf_url
2207.02071v2,2022-07-05T14:20:15Z,2023-02-16 14:21:42,Assessing inter-rater reliability with heterogeneous variance components models: Flexible approach accounting for contextual variables,"Inter-rater reliability (IRR), which is a prerequisite of high-quality ratings and assessments, may be affected by contextual variables such as the rater's or ratee's gender, major, or experience. Identification of such heterogeneity sources in IRR is important for implementation of policies with the potential to decrease measurement error and to increase IRR by focusing on the most relevant subgroups. In this study, we propose a flexible approach for assessing IRR in cases of heterogeneity due to covariates by directly modeling differences in variance components. We use Bayes factors to select the best performing model, and we suggest using Bayesian model-averaging as an alternative approach for obtaining IRR and variance component estimates, allowing us to account for model uncertainty. We use inclusion Bayes factors considering the whole model space to provide evidence for or against differences in variance components due to covariates. The proposed method is compared with other Bayesian and frequentist approaches in a simulation study, and we demonstrate its superiority in some situations. Finally, we provide real data examples from grant proposal peer-review, demonstrating the usefulness of this method and its flexibility in the generalization of more complex designs.",Patrícia Martinková|František Bartoš|Marek Brabec,,https://arxiv.org/abs/2207.02071v2,https://arxiv.org/pdf/2207.02071v2,https://doi.org/10.3102/10769986221150517,,,10.3102/10769986221150517,stat.ME,stat.ME|stat.AP|stat.CO,https://arxiv.org/pdf/2207.02071v2.pdf
2207.01609v1,2022-07-04T17:49:25Z,2022-07-04 17:49:25,Recommendation Systems with Distribution-Free Reliability Guarantees,"When building recommendation systems, we seek to output a helpful set of items to the user. Under the hood, a ranking model predicts which of two candidate items is better, and we must distill these pairwise comparisons into the user-facing output. However, a learned ranking model is never perfect, so taking its predictions at face value gives no guarantee that the user-facing output is reliable. Building from a pre-trained ranking model, we show how to return a set of items that is rigorously guaranteed to contain mostly good items. Our procedure endows any ranking model with rigorous finite-sample control of the false discovery rate (FDR), regardless of the (unknown) data distribution. Moreover, our calibration algorithm enables the easy and principled integration of multiple objectives in recommender systems. As an example, we show how to optimize for recommendation diversity subject to a user-specified level of FDR control, circumventing the need to specify ad hoc weights of a diversity loss against an accuracy loss. Throughout, we focus on the problem of learning to rank a set of possible recommendations, evaluating our methods on the Yahoo! Learning to Rank and MSMarco datasets.",Anastasios N. Angelopoulos|Karl Krauth|Stephen Bates|Yixin Wang|Michael I. Jordan,,https://arxiv.org/abs/2207.01609v1,https://arxiv.org/pdf/2207.01609v1,,,,,cs.IR,cs.IR|cs.LG|stat.ML,https://arxiv.org/pdf/2207.01609v1.pdf
2206.12892v1,2022-06-26T14:47:25Z,2022-06-26 14:47:25,A Model for Censored Reliability Data with Two Dependent Failure Modes and Prediction of Future Failures,"Quite often, we observe reliability data with two failure modes that may influence each other, resulting in a setting of dependent failure modes. Here, we discuss modelling of censored reliability data with two dependent failure modes by using a bivariate Weibull model with distinct shape parameters which we construct as an extension of the well-known Marshall-Olkin bivariate exponential model in reliability. Likelihood inference for modelling censored reliability data with two dependent failure modes by using the proposed bivariate Weibull distribution with distinct shape parameters is discussed. Bayesian analysis for this issue is also discussed. Through a Monte Carlo simulation study, the proposed methods of inference are observed to provide satisfactory results. A problem of practical interest for reliability engineers is to predict field failures of units at a future time. Frequentist and Bayesian methods for prediction of future failures are developed in this setting of censored reliability data with two dependent failure modes. An illustrative example based on a real data on device failure with two failure modes is presented. The model and methodology presented in this article provide a complete and comprehensive treatment of modelling censored reliability data with two dependent failure modes, and address some practical prediction issues.",Aakash Agrawal|Debanjan Mitra|Ayon Ganguly,,https://arxiv.org/abs/2206.12892v1,https://arxiv.org/pdf/2206.12892v1,https://doi.org/10.1080/08982112.2024.2321839,,,10.1080/08982112.2024.2321839,stat.ME,stat.ME,https://arxiv.org/pdf/2206.12892v1.pdf
2206.01562v1,2022-06-03T13:35:57Z,2022-06-03 13:35:57,Prescriptive maintenance with causal machine learning,"Machine maintenance is a challenging operational problem, where the goal is to plan sufficient preventive maintenance to avoid machine failures and overhauls. Maintenance is often imperfect in reality and does not make the asset as good as new. Although a variety of imperfect maintenance policies have been proposed in the literature, these rely on strong assumptions regarding the effect of maintenance on the machine's condition, assuming the effect is (1) deterministic or governed by a known probability distribution, and (2) machine-independent. This work proposes to relax both assumptions by learning the effect of maintenance conditional on a machine's characteristics from observational data on similar machines using existing methodologies for causal inference. By predicting the maintenance effect, we can estimate the number of overhauls and failures for different levels of maintenance and, consequently, optimize the preventive maintenance frequency to minimize the total estimated cost. We validate our proposed approach using real-life data on more than 4,000 maintenance contracts from an industrial partner. Empirical results show that our novel, causal approach accurately predicts the maintenance effect and results in individualized maintenance schedules that are more accurate and cost-effective than supervised or non-individualized approaches.",Toon Vanderschueren|Robert Boute|Tim Verdonck|Bart Baesens|Wouter Verbeke,,https://arxiv.org/abs/2206.01562v1,https://arxiv.org/pdf/2206.01562v1,,,,,econ.GN,econ.GN|cs.LG|stat.ML,https://arxiv.org/pdf/2206.01562v1.pdf
2205.12131v1,2022-05-24T15:08:02Z,2022-05-24 15:08:02,Detecting Deforestation from Sentinel-1 Data in the Absence of Reliable Reference Data,"Forests are vital for the wellbeing of our planet. Large and small scale deforestation across the globe is threatening the stability of our climate, forest biodiversity, and therefore the preservation of fragile ecosystems and our natural habitat as a whole. With increasing public interest in climate change issues and forest preservation, a large demand for carbon offsetting, carbon footprint ratings, and environmental impact assessments is emerging. Most often, deforestation maps are created from optical data such as Landsat and MODIS. These maps are not typically available at less than annual intervals due to persistent cloud cover in many parts of the world, especially the tropics where most of the world's forest biomass is concentrated. Synthetic Aperture Radar (SAR) can fill this gap as it penetrates clouds. We propose and evaluate a novel method for deforestation detection in the absence of reliable reference data which often constitutes the largest practical hurdle. This method achieves a change detection sensitivity (producer's accuracy) of 96.5% in the study area, although false positives lead to a lower user's accuracy of about 75.7%, with a total balanced accuracy of 90.4%. The change detection accuracy is maintained when adding up to 20% noise to the reference labels. While further work is required to reduce the false positive rate, improve detection delay, and validate this method in additional circumstances, the results show that Sentinel-1 data have the potential to advance the timeliness of global deforestation monitoring.",Johannes N. Hansen|Edward T. A. Mitchard|Stuart King,,https://arxiv.org/abs/2205.12131v1,https://arxiv.org/pdf/2205.12131v1,,,,,stat.ME,stat.ME|cs.CV,https://arxiv.org/pdf/2205.12131v1.pdf
2205.02024v1,2022-05-04T12:25:33Z,2022-05-04 12:25:33,Angular Control Charts: A New Perspective for Monitoring Reliability of Multi-State Systems,"Control charts, as had been used traditionally for quality monitoring, were applied alternatively to monitor systems' reliability. In other words, they can be applied to detect changes in the failure behavior of systems. Such purpose imposed modifying traditional control charts in addition to developing charts that are more compatible with reliability monitoring. The latter developed category is known as probability limits control charts. The existing reliability monitoring control charts were only dedicated to binary-state systems, and they can't be used to monitor several states simultaneously. Therefore, this paper develops a design of control charts that accommodates multi-state systems, called here as the Angular Control Chart, which represents a new version of the probability limits control charts. This design is able to monitor state transitions simultaneously and individually in addition. Illustrative system examples are implemented to explore the monitoring procedure of the new design and to demonstrate its efficiency, effectiveness, and limitations.",Khaled Janada|Hassan Soltan|Mohamed-Sobeih Hussein|Ahmad Abdel-Shafi,,https://arxiv.org/abs/2205.02024v1,https://arxiv.org/pdf/2205.02024v1,https://doi.org/10.1016/j.cie.2022.108621,18 pages; 13 figures,Computers & Industrial Engineering 172PA (2022) 108621,10.1016/j.cie.2022.108621,stat.AP,stat.AP|eess.SY,https://arxiv.org/pdf/2205.02024v1.pdf
2204.14130v1,2022-04-29T14:32:42Z,2022-04-29 14:32:42,Reliability in Time: Evaluating the Web Sources of Information on COVID-19 in Wikipedia across Various Language Editions from the Beginning of the Pandemic,"There are over a billion websites on the Internet that can potentially serve as sources of information on various topics. One of the most popular examples of such an online source is Wikipedia. This public knowledge base is co-edited by millions of users from all over the world. Information in each language version of Wikipedia can be created and edited independently. Therefore, we can observe certain inconsistencies in the statements and facts described therein - depending on language and topic. In accordance with the Wikipedia content authoring guidelines, information in Wikipedia articles should be based on reliable, published sources. So, based on data from such a collaboratively edited encyclopedia, we should also be able to find important sources on specific topics. This effect can be potentially useful for people and organizations.
  The reliability of a source in Wikipedia articles depends on the context. So the same source (website) may have various degrees of reliability in Wikipedia depending on topic and language version. Moreover, reliability of the same source can change over the time. The purpose of this study is to identify reliable sources on a specific topic - the COVID-19 pandemic. Such an analysis was carried out on real data from Wikipedia within selected language versions and within a selected time period.",Włodzimierz Lewoniewski|Krzysztof Węcel|Witold Abramowicz,,https://arxiv.org/abs/2204.14130v1,https://arxiv.org/pdf/2204.14130v1,,,,,cs.IR,cs.IR|stat.AP,https://arxiv.org/pdf/2204.14130v1.pdf
2204.09462v1,2022-04-20T13:52:00Z,2022-04-20 13:52:00,Quantity vs Quality: Investigating the Trade-Off between Sample Size and Label Reliability,"In this paper, we study learning in probabilistic domains where the learner may receive incorrect labels but can improve the reliability of labels by repeatedly sampling them. In such a setting, one faces the problem of whether the fixed budget for obtaining training examples should rather be used for obtaining all different examples or for improving the label quality of a smaller number of examples by re-sampling their labels. We motivate this problem in an application to compare the strength of poker hands where the training signal depends on the hidden community cards, and then study it in depth in an artificial setting where we insert controlled noise levels into the MNIST database. Our results show that with increasing levels of noise, resampling previous examples becomes increasingly more important than obtaining new examples, as classifier performance deteriorates when the number of incorrect labels is too high. In addition, we propose two different validation strategies; switching from lower to higher validations over the course of training and using chi-square statistics to approximate the confidence in obtained labels.",Timo Bertram|Johannes Fürnkranz|Martin Müller,,https://arxiv.org/abs/2204.09462v1,https://arxiv.org/pdf/2204.09462v1,,Preliminary work under review for ICML 2022,,,cs.LG,cs.LG|cs.AI|stat.ML,https://arxiv.org/pdf/2204.09462v1.pdf
2204.06099v2,2022-04-12T22:01:08Z,2022-10-25 21:54:25,Specifying Prior Distributions in Reliability Applications,"Especially when facing reliability data with limited information (e.g., a small number of failures), there are strong motivations for using Bayesian inference methods. These include the option to use information from physics-of-failure or previous experience with a failure mode in a particular material to specify an informative prior distribution. Another advantage is the ability to make statistical inferences without having to rely on specious (when the number of failures is small) asymptotic theory needed to justify non-Bayesian methods. Users of non-Bayesian methods are faced with multiple methods of constructing uncertainty intervals (Wald, likelihood, and various bootstrap methods) that can give substantially different answers when there is little information in the data. For Bayesian inference, there is only one method of constructing equal-tail credible intervals-but it is necessary to provide a prior distribution to fully specify the model. Much work has been done to find default prior distributions that will provide inference methods with good (and in some cases exact) frequentist coverage properties. This paper reviews some of this work and provides, evaluates, and illustrates principled extensions and adaptations of these methods to the practical realities of reliability data (e.g., non-trivial censoring).",Qinglong Tian|Colin Lewis-Beck|Jarad Niemi|William Meeker,,https://arxiv.org/abs/2204.06099v2,https://arxiv.org/pdf/2204.06099v2,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/2204.06099v2.pdf
2203.15945v2,2022-03-29T23:05:40Z,2024-05-16 16:06:36,A Framework for Improving the Reliability of Black-box Variational Inference,"Black-box variational inference (BBVI) now sees widespread use in machine learning and statistics as a fast yet flexible alternative to Markov chain Monte Carlo methods for approximate Bayesian inference. However, stochastic optimization methods for BBVI remain unreliable and require substantial expertise and hand-tuning to apply effectively. In this paper, we propose Robust and Automated Black-box VI (RABVI), a framework for improving the reliability of BBVI optimization. RABVI is based on rigorously justified automation techniques, includes just a small number of intuitive tuning parameters, and detects inaccurate estimates of the optimal variational approximation. RABVI adaptively decreases the learning rate by detecting convergence of the fixed--learning-rate iterates, then estimates the symmetrized Kullback--Leibler (KL) divergence between the current variational approximation and the optimal one. It also employs a novel optimization termination criterion that enables the user to balance desired accuracy against computational cost by comparing (i) the predicted relative decrease in the symmetrized KL divergence if a smaller learning were used and (ii) the predicted computation required to converge with the smaller learning rate. We validate the robustness and accuracy of RABVI through carefully designed simulation studies and on a diverse set of real-world model and data examples.",Manushi Welandawe|Michael Riis Andersen|Aki Vehtari|Jonathan H. Huggins,,https://arxiv.org/abs/2203.15945v2,https://arxiv.org/pdf/2203.15945v2,,,"Journal of Machine Learning Research, 25(219):1-71, 2024",,stat.ML,stat.ML|cs.LG|stat.ME,https://arxiv.org/pdf/2203.15945v2.pdf
2203.12913v1,2022-03-24T08:05:06Z,2022-03-24 08:05:06,k-Rater Reliability: The Correct Unit of Reliability for Aggregated Human Annotations,"Since the inception of crowdsourcing, aggregation has been a common strategy for dealing with unreliable data. Aggregate ratings are more reliable than individual ones. However, many natural language processing (NLP) applications that rely on aggregate ratings only report the reliability of individual ratings, which is the incorrect unit of analysis. In these instances, the data reliability is under-reported, and a proposed k-rater reliability (kRR) should be used as the correct data reliability for aggregated datasets. It is a multi-rater generalization of inter-rater reliability (IRR). We conducted two replications of the WordSim-353 benchmark, and present empirical, analytical, and bootstrap-based methods for computing kRR on WordSim-353. These methods produce very similar results. We hope this discussion will nudge researchers to report kRR in addition to IRR.",Ka Wong|Praveen Paritosh,,https://arxiv.org/abs/2203.12913v1,https://arxiv.org/pdf/2203.12913v1,,,,,cs.AI,cs.AI|stat.ML,https://arxiv.org/pdf/2203.12913v1.pdf
2203.11681v1,2022-03-19T07:18:26Z,2022-03-19 07:18:26,Discussion on a new extension of the FGM copula with application in reliability,"A new extended Farlie-Gumbel-Morgenstern copula recently studied by Ebaid et al. [Comm. Statist. Theory Methods, (2020)] is reviewed. The reported admissible range for the copula parameter a is incorrect and some typos are also found in their paper. Corrections to the admissible range of the copula parameter a and typos are presented here.",Ashok Kumar Pathak|Mohd. Arshad,,https://arxiv.org/abs/2203.11681v1,https://arxiv.org/pdf/2203.11681v1,,2 pages,,,stat.ME,stat.ME|stat.AP,https://arxiv.org/pdf/2203.11681v1.pdf
2203.03259v1,2022-03-07T10:26:05Z,2022-03-07 10:26:05,Predicting Bearings' Degradation Stages for Predictive Maintenance in the Pharmaceutical Industry,"In the pharmaceutical industry, the maintenance of production machines must be audited by the regulator. In this context, the problem of predictive maintenance is not when to maintain a machine, but what parts to maintain at a given point in time. The focus shifts from the entire machine to its component parts and prediction becomes a classification problem. In this paper, we focus on rolling-elements bearings and we propose a framework for predicting their degradation stages automatically. Our main contribution is a k-means bearing lifetime segmentation method based on high-frequency bearing vibration signal embedded in a latent low-dimensional subspace using an AutoEncoder. Given high-frequency vibration data, our framework generates a labeled dataset that is used to train a supervised model for bearing degradation stage detection. Our experimental results, based on the FEMTO Bearing dataset, show that our framework is scalable and that it provides reliable and actionable predictions for a range of different bearings.",Dovile Juodelyte|Veronika Cheplygina|Therese Graversen|Philippe Bonnet,,https://arxiv.org/abs/2203.03259v1,https://arxiv.org/pdf/2203.03259v1,https://doi.org/10.1145/3534678.3539057,Submitted to the KDD Applied Data Science track,,10.1145/3534678.3539057,stat.ML,stat.ML|cs.CV|cs.LG,https://arxiv.org/pdf/2203.03259v1.pdf
2203.02658v2,2022-03-05T04:57:20Z,2022-03-14 03:39:47,Koopman operator for time-dependent reliability analysis,"Time-dependent structural reliability analysis of nonlinear dynamical systems is non-trivial; subsequently, scope of most of the structural reliability analysis methods is limited to time-independent reliability analysis only. In this work, we propose a Koopman operator based approach for time-dependent reliability analysis of nonlinear dynamical systems. Since the Koopman representations can transform any nonlinear dynamical system into a linear dynamical system, the time evolution of dynamical systems can be obtained by Koopman operators seamlessly regardless of the nonlinear or chaotic behavior. Despite the fact that the Koopman theory has been in vogue a long time back, identifying intrinsic coordinates is a challenging task; to address this, we propose an end-to-end deep learning architecture that learns the Koopman observables and then use it for time marching the dynamical response. Unlike purely data-driven approaches, the proposed approach is robust even in the presence of uncertainties; this renders the proposed approach suitable for time-dependent reliability analysis. We propose two architectures; one suitable for time-dependent reliability analysis when the system is subjected to random initial condition and the other suitable when the underlying system have uncertainties in system parameters. The proposed approach is robust and generalizes to unseen environment (out-of-distribution prediction). Efficacy of the proposed approached is illustrated using three numerical examples. Results obtained indicate supremacy of the proposed approach as compared to purely data-driven auto-regressive neural network and long-short term memory network.",Navaneeth N.|Souvik Chakraborty,,https://arxiv.org/abs/2203.02658v2,https://arxiv.org/pdf/2203.02658v2,,,,,stat.ML,stat.ML|cs.LG|eess.SY,https://arxiv.org/pdf/2203.02658v2.pdf
2202.08566v1,2022-02-17T10:29:32Z,2022-02-17 10:29:32,Efficient and Reliable Probabilistic Interactive Learning with Structured Outputs,"In this position paper, we study interactive learning for structured output spaces, with a focus on active learning, in which labels are unknown and must be acquired, and on skeptical learning, in which the labels are noisy and may need relabeling. These scenarios require expressive models that guarantee reliable and efficient computation of probabilistic quantities to measure uncertainty. We identify conditions under which a class of probabilistic models -- which we denote CRISPs -- meet all of these conditions, thus delivering tractable computation of the above quantities while preserving expressiveness. Building on prior work on tractable probabilistic circuits, we illustrate how CRISPs enable robust and efficient active and skeptical learning in large structured output spaces.",Stefano Teso|Antonio Vergari,,https://arxiv.org/abs/2202.08566v1,https://arxiv.org/pdf/2202.08566v1,,Accepted at the AAAI-22 Workshop on Interactive Machine Learning,,,cs.LG,cs.LG|stat.ML,https://arxiv.org/pdf/2202.08566v1.pdf
2202.08107v3,2022-02-16T14:44:46Z,2022-04-20 12:58:44,Estimating Software Reliability Using Size-biased Modelling,"  Software reliability estimation is one of the most active areas of research in software testing. Since time between failures (TBF) has often been challenging to record, software testing data are commonly recorded as test-case-wise in a discrete set up. We have developed a Bayesian generalised linear mixed model (GLMM) based on software testing detection data and a size-biased strategy which not only estimates the software reliability, but also estimates the total number of bugs present in the software. Our approach provides a flexible, unified modelling framework and can be adopted to various real-life situations. We have assessed the performance of our model via simulation study and found that each of the key parameters could be estimated with a satisfactory level of accuracy. We have also applied our model to two empirical software testing data sets. While there can be other fields of study for application of our model (e.g., hydrocarbon exploration), we anticipate that our novel modelling approach to estimate software reliability could be very useful for the users and can potentially be a key tool in the field of software reliability estimation.",Soumen Dey|Ashis Kumar Chakraborty,,https://arxiv.org/abs/2202.08107v3,https://arxiv.org/pdf/2202.08107v3,,14 pages. This work has been submitted to the IEEE for possible publication,,,stat.AP,stat.AP,https://arxiv.org/pdf/2202.08107v3.pdf
2201.13145v1,2022-01-31T11:41:08Z,2022-01-31 11:41:08,Assessment of DeepONet for reliability analysis of stochastic nonlinear dynamical systems,"Time dependent reliability analysis and uncertainty quantification of structural system subjected to stochastic forcing function is a challenging endeavour as it necessitates considerable computational time. We investigate the efficacy of recently proposed DeepONet in solving time dependent reliability analysis and uncertainty quantification of systems subjected to stochastic loading. Unlike conventional machine learning and deep learning algorithms, DeepONet learns is a operator network and learns a function to function mapping and hence, is ideally suited to propagate the uncertainty from the stochastic forcing function to the output responses. We use DeepONet to build a surrogate model for the dynamical system under consideration. Multiple case studies, involving both toy and benchmark problems, have been conducted to examine the efficacy of DeepONet in time dependent reliability analysis and uncertainty quantification of linear and nonlinear dynamical systems. Results obtained indicate that the DeepONet architecture is accurate as well as efficient. Moreover, DeepONet posses zero shot learning capabilities and hence, a trained model easily generalizes to unseen and new environment with no further training.",Shailesh Garg|Harshit Gupta|Souvik Chakraborty,,https://arxiv.org/abs/2201.13145v1,https://arxiv.org/pdf/2201.13145v1,,21 pages,,,stat.ML,stat.ML|cs.LG,https://arxiv.org/pdf/2201.13145v1.pdf
2201.05666v1,2022-01-14T20:52:30Z,2022-01-14 20:52:30,Reliable Causal Discovery with Improved Exact Search and Weaker Assumptions,"Many of the causal discovery methods rely on the faithfulness assumption to guarantee asymptotic correctness. However, the assumption can be approximately violated in many ways, leading to sub-optimal solutions. Although there is a line of research in Bayesian network structure learning that focuses on weakening the assumption, such as exact search methods with well-defined score functions, they do not scale well to large graphs. In this work, we introduce several strategies to improve the scalability of exact score-based methods in the linear Gaussian setting. In particular, we develop a super-structure estimation method based on the support of inverse covariance matrix which requires assumptions that are strictly weaker than faithfulness, and apply it to restrict the search space of exact search. We also propose a local search strategy that performs exact search on the local clusters formed by each variable and its neighbors within two hops in the super-structure. Numerical experiments validate the efficacy of the proposed procedure, and demonstrate that it scales up to hundreds of nodes with a high accuracy.",Ignavier Ng|Yujia Zheng|Jiji Zhang|Kun Zhang,,https://arxiv.org/abs/2201.05666v1,https://arxiv.org/pdf/2201.05666v1,,NeurIPS 2021. The code is available at https://github.com/ignavierng/local-astar,,,cs.LG,cs.LG|stat.ME|stat.ML,https://arxiv.org/pdf/2201.05666v1.pdf
2201.02172v1,2022-01-06T18:35:56Z,2022-01-06 18:35:56,"Reliability Estimation of an Advanced Nuclear Fuel using Coupled Active Learning, Multifidelity Modeling, and Subset Simulation","Tristructural isotropic (TRISO)-coated particle fuel is a robust nuclear fuel and determining its reliability is critical for the success of advanced nuclear technologies. However, TRISO failure probabilities are small and the associated computational models are expensive. We used coupled active learning, multifidelity modeling, and subset simulation to estimate the failure probabilities of TRISO fuels using several 1D and 2D models. With multifidelity modeling, we replaced expensive high-fidelity (HF) model evaluations with information fusion from two low-fidelity (LF) models. For the 1D TRISO models, we considered three multifidelity modeling strategies: only Kriging, Kriging LF prediction plus Kriging correction, and deep neural network (DNN) LF prediction plus Kriging correction. While the results across these multifidelity modeling strategies compared satisfactorily, strategies employing information fusion from two LF models consistently called the HF model least often. Next, for the 2D TRISO model, we considered two multifidelity modeling strategies: DNN LF prediction plus Kriging correction (data-driven) and 1D TRISO LF prediction plus Kriging correction (physics-based). The physics-based strategy, as expected, consistently required the fewest calls to the HF model. However, the data-driven strategy had a lower overall simulation time since the DNN predictions are instantaneous, and the 1D TRISO model requires a non-negligible simulation time.",Somayajulu L. N. Dhulipala|Michael D. Shields|Promit Chakroborty|Wen Jiang|Benjamin W. Spencer|Jason D. Hales|Vincent M. Laboure|Zachary M. Prince|Chandrakanth Bolisetti|Yifeng Che,,https://arxiv.org/abs/2201.02172v1,https://arxiv.org/pdf/2201.02172v1,,,,,stat.AP,stat.AP|stat.CO|stat.ML,https://arxiv.org/pdf/2201.02172v1.pdf
2112.15246v1,2021-12-31T00:02:18Z,2021-12-31 00:02:18,When are Iterative Gaussian Processes Reliably Accurate?,"While recent work on conjugate gradient methods and Lanczos decompositions have achieved scalable Gaussian process inference with highly accurate point predictions, in several implementations these iterative methods appear to struggle with numerical instabilities in learning kernel hyperparameters, and poor test likelihoods. By investigating CG tolerance, preconditioner rank, and Lanczos decomposition rank, we provide a particularly simple prescription to correct these issues: we recommend that one should use a small CG tolerance ($ε\leq 0.01$) and a large root decomposition size ($r \geq 5000$). Moreover, we show that L-BFGS-B is a compelling optimizer for Iterative GPs, achieving convergence with fewer gradient updates.",Wesley J. Maddox|Sanyam Kapoor|Andrew Gordon Wilson,,https://arxiv.org/abs/2112.15246v1,https://arxiv.org/pdf/2112.15246v1,,ICML 2021 OPTML Workshop,,,cs.LG,cs.LG|stat.ML,https://arxiv.org/pdf/2112.15246v1.pdf
2112.13111v1,2021-12-24T17:26:07Z,2021-12-24 17:26:07,Measuring Quality of DNA Sequence Data via Degradation,"We propose and apply a novel paradigm for characterization of genome data quality, which quantifies the effects of intentional degradation of quality. The rationale is that the higher the initial quality, the more fragile the genome and the greater the effects of degradation. We demonstrate that this phenomenon is ubiquitous, and that quantified measures of degradation can be used for multiple purposes. We focus on identifying outliers that may be problematic with respect to data quality, but might also be true anomalies or even attempts to subvert the database.",Alan F. Karr|Jason Hauzel|Adam A. Porter|Marcel Schaefer,,https://arxiv.org/abs/2112.13111v1,https://arxiv.org/pdf/2112.13111v1,https://doi.org/10.1371/journal.pone.0271970,,,10.1371/journal.pone.0271970,stat.ML,stat.ML|cs.LG|stat.AP,https://arxiv.org/pdf/2112.13111v1.pdf
2112.03277v2,2021-12-06T16:30:43Z,2022-12-19 15:19:37,Automatic quality control framework for more reliable integration of machine learning-based image segmentation into medical workflows,"Machine learning algorithms underpin modern diagnostic-aiding software, which has proved valuable in clinical practice, particularly in radiology. However, inaccuracies, mainly due to the limited availability of clinical samples for training these algorithms, hamper their wider applicability, acceptance, and recognition amongst clinicians. We present an analysis of state-of-the-art automatic quality control (QC) approaches that can be implemented within these algorithms to estimate the certainty of their outputs. We validated the most promising approaches on a brain image segmentation task identifying white matter hyperintensities (WMH) in magnetic resonance imaging data. WMH are a correlate of small vessel disease common in mid-to-late adulthood and are particularly challenging to segment due to their varied size, and distributional patterns. Our results show that the aggregation of uncertainty and Dice prediction were most effective in failure detection for this task. Both methods independently improved mean Dice from 0.82 to 0.84. Our work reveals how QC methods can help to detect failed segmentation cases and therefore make automatic segmentation more reliable and suitable for clinical practice.",Elena Williams|Sebastian Niehaus|Janis Reinelt|Alberto Merola|Paul Glad Mihai|Kersten Villringer|Konstantin Thierbach|Evelyn Medawar|Daniel Lichterfeld|Ingo Roeder|Nico Scherf|Maria del C. Valdés Hernández,,https://arxiv.org/abs/2112.03277v2,https://arxiv.org/pdf/2112.03277v2,,19 pages,,,eess.IV,eess.IV|cs.AI|cs.CV|stat.ML,https://arxiv.org/pdf/2112.03277v2.pdf
2112.01594v1,2021-12-02T20:23:41Z,2021-12-02 20:23:41,On the Reliability of Multiple Systems Estimation for the Quantification of Modern Slavery,"The quantification of modern slavery has received increased attention recently as organizations have come together to produce global estimates, where multiple systems estimation (MSE) is often used to this end. Echoing a long-standing controversy, disagreements have re-surfaced regarding the underlying MSE assumptions, the robustness of MSE methodology, and the accuracy of MSE estimates in this application. Our goal is to help address and move past these controversies. To do so, we review MSE, its assumptions, and commonly used models for modern slavery applications. We introduce all of the publicly available modern slavery datasets in the literature, providing a reproducible analysis and highlighting current issues. Specifically, we utilize an internal consistency approach that constructs subsets of data for which ground truth is available, allowing us to evaluate the accuracy of MSE estimators. Next, we propose a characterization of the large sample bias of estimators as a function of misspecified assumptions. Then, we propose an alternative to traditional (e.g., bootstrap-based) assessments of reliability, which allows us to visualize trajectories of MSE estimates to illustrate the robustness of estimates. Finally, our complementary analyses are used to provide guidance regarding the application and reliability of MSE methodology.",Olivier Binette|Rebecca C. Steorts,,https://arxiv.org/abs/2112.01594v1,https://arxiv.org/pdf/2112.01594v1,,,"Journal of the Royal Statistical Society: Series A (Statistics in Society), 1 - 37 (2022)",,stat.ME,stat.ME|stat.AP,https://arxiv.org/pdf/2112.01594v1.pdf
2111.14368v2,2021-11-29T07:56:07Z,2022-03-09 20:24:04,A Multi-state Markov Model to Infer the Latent Deterioration Process From the Maintenance Effect on Reliability Engineering of Ships,"Maintenance optimization of naval ship equipment is crucial in terms of national defense. However, the mixed effect of the maintenance and the pure deterioration processes in the observed data hinders an exact comparison between candidate maintenance policies. That is, the observed data-annual failure counts of naval ships reflect counteracting actions between the maintenance and deterioration. The inference of the latent deteriorating process is needed in advance for choosing an optimal maintenance policy to be carried out. This study proposes a new framework for the separation of the true deterioration effect by predicting it from the current maintenance effect through the multi-state Markov model. Using an annual engine failure count of 99 ships in the Korean navy, we construct the framework consisting of imputation, transition matrix design, optimization, and validation. The hierarchical Gaussian process model is used for the imputation and the three-state Markov model is applied for the estimation of parameters in the deterioration and maintenance effect. To consider the natural (deterioration) and artificial (maintenance) effect respectively, the Bayesian HMM model with a categorical distribution is employed. Computational experiments under multiple settings showed the robustness of the estimated parameters, as well as an accurate recovery of the observed data, thereby confirming the credibility of our model. The framework could further be employed to establish a reliable maintenance system and to reduce an overall maintenance cost.",Hyunji Moon|Jungin Choi|Seoyeon Cha,,https://arxiv.org/abs/2111.14368v2,https://arxiv.org/pdf/2111.14368v2,,,,,stat.AP,stat.AP,https://arxiv.org/pdf/2111.14368v2.pdf
