id,submitted,updated,title,abstract,authors,affiliations,link_abstract,link_pdf,link_doi,comment,journal_ref,doi,primary_category,categories,pdf_url
2101.07575v2,2021-01-19T11:47:51Z,2021-01-22 04:41:52,A note on the g and h control charts,"In this note, we revisit the $g$ and $h$ control charts that are commonly used for monitoring the number of conforming cases between the two consecutive appearances of nonconformities. It is known that the process parameter of these charts is usually unknown and estimated by using the maximum likelihood estimator and the minimum variance unbiased estimator. However, the minimum variance unbiased estimator in the control charts has been inappropriately used in the quality engineering literature. This observation motivates us to provide the correct minimum variance unbiased estimator and investigate theoretical and empirical biases of these estimators under consideration. Given that these charts are developed based on the underlying assumption that samples from the process should be balanced, which is often not satisfied in many practical applications, we propose a method for constructing these charts with unbalanced samples.",Chanseok Park|Min Wang,,https://arxiv.org/abs/2101.07575v2,https://arxiv.org/pdf/2101.07575v2,,"17 pages, 1 figure, 2 tables",,,stat.AP,stat.AP,https://arxiv.org/pdf/2101.07575v2.pdf
2101.04011v1,2021-01-11T16:36:37Z,2021-01-11 16:36:37,Controlling the EWMA $S^2$ control chart false alarm behavior when the in-control variance level must be estimated,"Investigating the problem of setting control limits in the case of parameter uncertainty is more accessible when monitoring the variance because only one parameter has to be estimated. Simply ignoring the induced uncertainty frequently leads to control charts with poor false alarm performances. Adjusting the unconditional in-control (IC) average run length (ARL) makes the situation even worse. Guaranteeing a minimum conditional IC ARL with some given probability is another very popular approach to solving these difficulties. However, it is very conservative as well as more complex and more difficult to communicate. We utilize the probability of a false alarm within the planned number of points to be plotted on the control chart. It turns out that adjusting this probability produces notably different limit adjustments compared to controlling the unconditional IC ARL. We then develop numerical algorithms to determine the respective modifications of the upper and two-sided exponentially weighted moving average (EWMA) charts based on the sample variance for normally distributed data. These algorithms are made available within an R package. Finally, the impacts of the EWMA smoothing constant and the size of the preliminary sample on the control chart design and its performance are studied.",Sven Knoth,,https://arxiv.org/abs/2101.04011v1,https://arxiv.org/pdf/2101.04011v1,https://doi.org/10.1002/asmb.2613,,,10.1002/asmb.2613,stat.ME,stat.ME,https://arxiv.org/pdf/2101.04011v1.pdf
2012.14759v5,2020-12-29T14:15:20Z,2024-01-24 06:46:48,Dependence control chart using maximum copula entropy,"Statistical quality control methods are noteworthy to producing standard production in manufacturing processes. In this regard, there are many classical manners to control the process. Many of them have a global assumption around the distributions of the process data. They are supposed to be Normal, but it is clear that it is not always valid for all processes. Such control charts made some wrong decisions that waste funds. So, the main question while working with multivariate data set is how to find the multivariate distribution of the data set, which saves the original dependency between variables. To our knowledge, a copula function guarantees dependence on the result function. It is not enough when there is no other fundamental information about the statistical society, and we have just a data set. Therefore, we apply the maximum entropy concept to deal with this situation. In this paper, first of all, we get the joint distribution of a data set from a manufacturing process that needs to be in-control while running the production process. Then, we get an elliptical control limit via the maximum copula entropy. Finally, we represent a practical example using the method. Average run lengths are calculated for some means and shifts to show the ability of the maximum copula entropy. In the end, two practical data examples are presented, and the results of our method are compared with the traditional way based on Fisher distribution.",Seyedeh Azadeh Fallah Mortezanejad|Ruochen Wang|Gholamreza Mohtashami Borzadaran|Kim Phuc Tran,,https://arxiv.org/abs/2012.14759v5,https://arxiv.org/pdf/2012.14759v5,,,,,stat.AP,stat.AP,https://arxiv.org/pdf/2012.14759v5.pdf
2012.14289v4,2020-12-28T15:34:05Z,2023-11-01 02:31:37,Profile control chart based on maximum entropy,"Monitoring a process over time is so important in manufacturing processes to reduce the waste of money and time. Some charts as Shewhart, CUSUM, and EWMA are common to monitor a process with a single intended attribute which is used in different kinds of processes with various ranges of shifts. In some cases, the process quality is characterized by different types of profiles. The purpose of this article is to monitor profile coefficients instead of a process mean. In this paper, two methods are proposed for monitoring the intercept and slope of the simple linear profile, simultaneously. In this regard, two methods are compared here. The first one is the linear regression, and the one is the maximum entropy principle. The T2 Hotelling statistics is used to transfer two coefficients to a scalar. A simulation study is applied to compare the two methods in terms of the second type of error and average run length. Finally, two real examples are presented to demonstrate the applicability of the proposed chart. The first one is about semiconductors, and the second one is about pharmaceutical production processes. The performance of the methods is relatively similar. The maximum entropy plays an important role in correctly identifying differences in the pharmaceutical example, while linear regression did not correctly detect these changes.",Seyedeh Azadeh Fallah Mortezanejad|Ruochen Wang|Gholamreza Mohtashami Borzadaran|Renkai Ding|Kim Phuc Tran,,https://arxiv.org/abs/2012.14289v4,https://arxiv.org/pdf/2012.14289v4,,,,,stat.AP,stat.AP,https://arxiv.org/pdf/2012.14289v4.pdf
2011.06080v1,2020-11-10T17:15:53Z,2020-11-10 17:15:53,Statistical learning for change point and anomaly detection in graphs,"Complex systems which can be represented in the form of static and dynamic graphs arise in different fields, e.g. communication, engineering and industry. One of the interesting problems in analysing dynamic network structures is to monitor changes in their development. Statistical learning, which encompasses both methods based on artificial intelligence and traditional statistics, can be used to progress in this research area. However, the majority of approaches apply only one or the other framework. In this paper, we discuss the possibility of bringing together both disciplines in order to create enhanced network monitoring procedures focussing on the example of combining statistical process control and deep learning algorithms. Together with the presentation of change point and anomaly detection in network data, we propose to monitor the response times of ambulance services, applying jointly the control chart for quantile function values and a graph convolutional network.",Anna Malinovskaya|Philipp Otto|Torben Peters,,https://arxiv.org/abs/2011.06080v1,https://arxiv.org/pdf/2011.06080v1,,,,,cs.LG,cs.LG|stat.ME,https://arxiv.org/pdf/2011.06080v1.pdf
2010.11826v1,2020-10-22T16:03:58Z,2020-10-22 16:03:58,Nonparametric robust monitoring of time series panel data,"In many applications, a control procedure is required to detect potential deviations in a panel of serially correlated processes. It is common that the processes are corrupted by noise and that no prior information about the in-control data are available for that purpose. This paper suggests a general nonparametric monitoring scheme for supervising such a panel with time-varying mean and variance. The method is based on a control chart designed by block bootstrap, which does not require parametric assumptions on the distribution of the data. The procedure is tailored to cope with strong noise, potentially missing values and absence of in-control series, which is tackled by an intelligent exploitation of the information in the panel. Our methodology is completed by support vector machine procedures to estimate magnitude and form of the encountered deviations (such as stepwise shifts or functional drifts). This scheme, though generic in nature, is able to treat an important applied data problem: the control of deviations in a subset of sunspot number observations which are part of the International Sunspot Number, a world reference for long-term solar activity.",Sophie Mathieu|Rainer von Sachs|Véronique Delouille|Laure Lefèvre|Christian Ritter,,https://arxiv.org/abs/2010.11826v1,https://arxiv.org/pdf/2010.11826v1,,"58 pages, 18 figures",,,stat.AP,stat.AP|stat.ME,https://arxiv.org/pdf/2010.11826v1.pdf
2010.09398v2,2020-10-19T11:36:24Z,2021-05-14 15:39:17,Online network monitoring,"The application of network analysis has found great success in a wide variety of disciplines; however, the popularity of these approaches has revealed the difficulty in handling networks whose complexity scales rapidly. One of the main interests in network analysis is the online detection of anomalous behaviour. To overcome the curse of dimensionality, we introduce a network surveillance method bringing together network modelling and statistical process control. Our approach is to apply multivariate control charts based on exponential smoothing and cumulative sums in order to monitor networks determined by temporal exponential random graph models (TERGM). This allows us to account for temporal dependence, while simultaneously reducing the number of parameters to be monitored. The performance of the proposed charts is evaluated by calculating the average run length for both simulated and real data. To prove the appropriateness of the TERGM to describe network data, some measures of goodness of fit are inspected. We demonstrate the effectiveness of the proposed approach by an empirical application, monitoring daily flights in the United States to detect anomalous patterns.",Anna Malinovskaya|Philipp Otto,,https://arxiv.org/abs/2010.09398v2,https://arxiv.org/pdf/2010.09398v2,https://doi.org/10.1007/s10260-021-00589-z,,Statistical Methods & Applications 2021,10.1007/s10260-021-00589-z,stat.ME,stat.ME,https://arxiv.org/pdf/2010.09398v2.pdf
2010.09099v1,2020-10-18T20:45:14Z,2020-10-18 20:45:14,Decentralized and Secure Generation Maintenance with Differential Privacy,"Decentralized methods are gaining popularity for data-driven models in power systems as they offer significant computational scalability while guaranteeing full data ownership by utility stakeholders. However, decentralized methods still require sharing information about network flow estimates over public facing communication channels, which raises privacy concerns. In this paper we propose a differential privacy driven approach geared towards decentralized formulations of mixed integer operations and maintenance optimization problems that protects network flow estimates. We prove strong privacy guarantees by leveraging the linear relationship between the phase angles and the flow. To address the challenges associated with the mixed integer and dynamic nature of the problem, we introduce an exponential moving average based consensus mechanism to enhance convergence, coupled with a control chart based convergence criteria to improve stability. Our experimental results obtained on the IEEE 118 bus case demonstrate that our privacy preserving approach yields solution qualities on par with benchmark methods without differential privacy. To demonstrate the computational robustness of our method, we conduct experiments using a wide range of noise levels and operational scenarios.",Paritosh Ramanan|Murat Yildirim|Nagi Gebraeel|Edmond Chow,,https://arxiv.org/abs/2010.09099v1,https://arxiv.org/pdf/2010.09099v1,,,,,cs.DC,cs.DC|cs.CR|math.OC,https://arxiv.org/pdf/2010.09099v1.pdf
2010.02968v4,2020-10-06T18:49:51Z,2023-10-18 08:19:30,Modelling of functional profiles and explainable shape shifts detection: An approach combining the notion of the Fréchet mean with the shape invariant model,"A modelling framework suitable for detecting shape shifts in functional profiles combining the notion of Fréchet mean and the concept of deformation models is developed and proposed. The generalized mean sense offered by the Fréchet mean notion is employed to capture the typical pattern of the profiles under study, while the concept of deformation models, and in particular of the shape invariant model, allows for interpretable parameterizations of profile's deviations from the typical shape. EWMA-type control charts compatible with the functional nature of data and the employed deformation model are built and proposed, exploiting certain shape characteristics of the profiles under study with respect to the generalized mean sense, allowing for the identification of potential shifts concerning the shape and/or the deformation process. Potential shifts in the shape deformation process, are further distinguished to significant shifts with respect to amplitude and/or the phase of the profile under study. The proposed modelling and shift detection framework is implemented to a real world case study, where daily concentration profiles concerning air pollutants from an area in the city of Athens are modelled, while profiles indicating hazardous concentration levels are successfully identified in most of the cases.",Georgios I. Papayiannis|Stelios Psarakis|Athanasios N. Yannacopoulos,,https://arxiv.org/abs/2010.02968v4,https://arxiv.org/pdf/2010.02968v4,https://doi.org/10.3390/math11214466,"23 pages, 7 figures","Mathematics 2023, 11, 4466",10.3390/math11214466,stat.ME,stat.ME|cs.LG|stat.ML,https://arxiv.org/pdf/2010.02968v4.pdf
2010.01297v1,2020-10-03T07:38:21Z,2020-10-03 07:38:21,One-sided Shewhart control charts for monitoring the ratio of two normal variables in Short Production Runs,"Monitoring the ratio of two normal random variables plays an important role in several manufacturing environments. For short production runs, however, the control charts assumed infinite processes cannot function effectively to detect anomalies. In this paper, we tackle this problem by proposing two one-sided Shewhart-type charts to monitor the ratio of two normal random variables for an infinite horizon production. The statistical performance of the proposed charts is investigated using the truncated average run length as a performance measure in short production runs. In order to help the quality practitioner to implement these control charts, we have provided ready-to-use tables of the control limit parameters. An illustrative example from the food industry is given for illustration.",K. D. Tran|Q. U. A Khaliq|A. A. Nadi|H Tran|K. P. Tran,,https://arxiv.org/abs/2010.01297v1,https://arxiv.org/pdf/2010.01297v1,,,,,stat.AP,stat.AP|math.NA|stat.CO,https://arxiv.org/pdf/2010.01297v1.pdf
2007.11705v2,2020-07-22T22:27:31Z,2020-08-17 01:18:30,Event-based Detection of Changes in IaaS Performance Signatures,"We propose a novel ECA approach to manage changes in IaaS performance signatures. The proposed approach relies on the detection of anomalous performance behavior in the context of IaaS performance signatures. A novel anomaly-based event detection technique is proposed. It utilizes the experience of free trial users to detect potential changes in IaaS performance signatures. A signature change detection technique is proposed using the cumulative sum control chart analysis. Additionally, a self-adjustment method is introduced to improve the accuracy of the proposed approach. A set of experiments based on real-world datasets are conducted to show the effectiveness of the proposed approach.",Sheik Mohammad Mostakim Fattah|Athman Bouguettaya,,https://arxiv.org/abs/2007.11705v2,https://arxiv.org/pdf/2007.11705v2,,"8 pages, Accepted and to appear in 2020 International Conference on Services Computing (IEEE SCC 2020). Content may change prior to final publication",,,cs.DC,cs.DC,https://arxiv.org/pdf/2007.11705v2.pdf
2007.09844v1,2020-07-20T02:29:08Z,2020-07-20 02:29:08,Bayesian EWMA and CUSUM Control Charts Under Different Loss Functions,"The Exponentially Weighted Moving Average (EWMA) and Cumulative Sum (CUSUM) control charts have been used in profile monitoring to track drift shifts that occur in a monitored process. We construct Bayesian EWMA and Bayesian CUSUM charts informed by posterior and posterior predictive distributions using different loss functions, prior distributions, and likelihood distributions. A simulation study is performed, and the performance of the charts are evaluated via average run length (ARL), standard deviation of the run length (SDRL), average time to signal (ATS), and standard deviation of time to signal (SDTS). A sensitivity analysis is conducted using choices for the smoothing parameter, out-of-control shift size, and hyper-parameters of the distribution. Based on obtained results, we provide recommendations for use of the Bayesian EWMA and Bayesian CUSUM control charts.",Chelsea Mitchell|Abdel-Salam Abdel-Salam|D'Arcy Mays,,https://arxiv.org/abs/2007.09844v1,https://arxiv.org/pdf/2007.09844v1,,"19 pages, 5 tables, 35 equations, presented at Joint Statistical Meeting (08/2020)",,,stat.ME,stat.ME,https://arxiv.org/pdf/2007.09844v1.pdf
2006.14737v1,2020-06-26T00:31:04Z,2020-06-26 00:31:04,Monitoring of process and risk-adjusted medical outcomes using a multi-stage MEWMA chart,"Most statistical process control programmes in healthcare focus on surveillance of outcomes at the final stage of a procedure, such as mortality or failure rates. Such an approach ignores the multi-stage nature of these procedures, in which a patient progresses through several stages prior to the final stage. In this paper, we develop a multi-stage control chart based on a multivariate exponentially weighted moving average (EWMA) test statistic derived from score equations. This allows simultaneous monitoring of all intermediate and final stage outcomes of a healthcare process, with adjustment for underlying patient risk factors and dependence between outcome variables. Use of the EWMA test statistics allows quick detection of small gradual changes in any part of the process. Three advantages of the approach are: better understanding of how outcomes at different stages relate to each other, explicit monitoring of upstream stage outcomes may help curtail trends that lead to poorer end-stage outcomes and understanding the impact of each stage can help determine the most effective allocation of quality improvement resources. Simulations are performed to test the control charts under various types of hypothesised shifts, and the results are summarised using out-of-control average run lengths.",Doaa Ayad|Nokuthaba Sibanda,,https://arxiv.org/abs/2006.14737v1,https://arxiv.org/pdf/2006.14737v1,,"17 pages, 3 figures Submitted to Statistical Methods in Medical Research",,,stat.ME,stat.ME|stat.OT,https://arxiv.org/pdf/2006.14737v1.pdf
2005.12585v1,2020-05-26T09:09:22Z,2020-05-26 09:09:22,Real-Time Fault Detection and Process Control Based on Multi-channel Sensor Data Fusion,"Sensor signals acquired in the industrial process contain rich information which can be analyzed to facilitate effective monitoring of the process, early detection of system anomalies, quick diagnosis of fault root causes, and intelligent system design and control. In many mechatronic systems, multiple signals are acquired by different sensor channels (i.e. multi-channel data) which can be represented by high-order arrays (tensorial data). The multi-channel data has a high-dimensional and complex cross-correlation structure. It is crucial to develop a method that considers the interrelationships between different sensor channels. This paper proposes a new process monitoring approach based on uncorrelated multilinear discriminant analysis that can effectively model the multi-channel data to achieve a superior monitoring and fault diagnosis performance compared to other competing methods. The proposed method is applied directly to the high-dimensional tensorial data. Features are extracted and combined with multivariate control charts to monitor multi-channel data. The effectiveness of the proposed method in quick detection of process changes is demonstrated with both the simulation and a real-world case study.",Feng Ye|Zhijie Xia|Min Dai|Zhisheng Zhang,,https://arxiv.org/abs/2005.12585v1,https://arxiv.org/pdf/2005.12585v1,,,,,eess.SP,eess.SP|eess.SY,https://arxiv.org/pdf/2005.12585v1.pdf
2005.06832v2,2020-05-14T09:24:07Z,2020-11-10 02:53:11,Detection of Intermittent Faults Based on an Optimally Weighted Moving Average T^2 Control Chart with Stationary Observations,"The moving average (MA)-type scheme, also known as the smoothing method, has been well established within the multivariate statistical process monitoring (MSPM) framework since the 1990s. However, its theoretical basis is still limited to smoothing independent data, and the optimality of its equally or exponentially weighted scheme remains unproven. This paper aims to weaken the independence assumption in the existing MA method, and then extend it to a broader area of dealing with autocorrelated weakly stationary processes. With the discovery of the non-optimality of the equally and exponentially weighted schemes used for fault detection when data have autocorrelation, the essence that they do not effectively utilize the correlation information of samples is revealed, giving birth to an optimally weighted moving average (OWMA) theory. The OWMA method is combined with the Hotelling's $T^2$ statistic to form an OWMA $T^2$ control chart (OWMA-TCC), in order to detect a more challenging type of fault, i.e., intermittent fault (IF). Different from the MA scheme that puts an equal weight on samples within a time window, OWMA-TCC uses correlation (autocorrelation and cross-correlation) information to find an optimal weight vector (OWV) for the purpose of IF detection (IFD). In order to achieve a best IFD performance, the concept of IF detectability is defined and corresponding detectability conditions are provided, which further serve as selection criteria of the OWV. Then, the OWV is given in the form of a solution to nonlinear equations, whose existence is proven with the aid of the Brouwer fixed-point theory. Moreover, symmetrical structure of the OWV is revealed, and the optimality of the MA scheme for any IF directions when data exhibit no autocorrelation is proven.",Yinghong Zhao|Xiao He|Junfeng Zhang|Hongquan Ji|Donghua Zhou|Michael G. Pecht,,https://arxiv.org/abs/2005.06832v2,https://arxiv.org/pdf/2005.06832v2,https://doi.org/10.1016/j.automatica.2020.109298,"Automatica, Published online, 2020",,10.1016/j.automatica.2020.109298,cs.IT,cs.IT|eess.SY,https://arxiv.org/pdf/2005.06832v2.pdf
2005.06825v2,2020-05-14T09:08:37Z,2020-08-07 01:58:27,Detection and Detectability of Intermittent Faults Based on Moving Average T2 Control Charts with Multiple Window Lengths,"So far, problems of intermittent fault (IF) detection and detectability have not been fully investigated in the multivariate statistics framework. The characteristics of IFs are small magnitudes and short durations, and consequently traditional multivariate statistical methods using only a single observation are no longer effective. Thus in this paper, moving average T^2 control charts (MA-TCCs) with multiple window lengths, which simultaneously employ a bank of MA-TCCs with different window lengths, are proposed to address the IF detection problem. Methods to reduce false/missing alarms and infer the IFs' appearing and disappearing time instances are presented. In order to analyze the detection capability for IFs, definitions of guaranteed detectability are introduced, which is an extension and generalization of the original fault detectability concept focused on permanent faults (PFs). Then, necessary and sufficient conditions are derived for the detectability of IFs, which may appear and disappear several times with different magnitudes and durations. Based on these conditions, some optimal properties of two important window lengths are further discussed. In this way, a theoretical framework for the analysis of IFs' detectability is established as well as extended discussions on how the theoretical results can be adapted to real-world applications. Finally, simulation studies on a numerical example and the continuous stirred tank reactor (CSTR) process are carried out to show the effectiveness of the developed methods.",Yinghong Zhao|Xiao He|Michael G. Pecht|Junfeng Zhang|Donghua Zhou,,https://arxiv.org/abs/2005.06825v2,https://arxiv.org/pdf/2005.06825v2,https://doi.org/10.1016/j.jprocont.2020.07.002,,"Journal of Process Control, 2020, 92: 296-309",10.1016/j.jprocont.2020.07.002,eess.SY,eess.SY,https://arxiv.org/pdf/2005.06825v2.pdf
2004.13527v1,2020-04-25T21:19:44Z,2020-04-25 21:19:44,Real-Time Anomaly Detection in Data Centers for Log-based Predictive Maintenance using an Evolving Fuzzy-Rule-Based Approach,"Detection of anomalous behaviors in data centers is crucial to predictive maintenance and data safety. With data centers, we mean any computer network that allows users to transmit and exchange data and information. In particular, we focus on the Tier-1 data center of the Italian Institute for Nuclear Physics (INFN), which supports the high-energy physics experiments at the Large Hadron Collider (LHC) in Geneva. The center provides resources and services needed for data processing, storage, analysis, and distribution. Log records in the data center is a stochastic and non-stationary phenomenon in nature. We propose a real-time approach to monitor and classify log records based on sliding time windows, and a time-varying evolving fuzzy-rule-based classification model. The most frequent log pattern according to a control chart is taken as the normal system status. We extract attributes from time windows to gradually develop and update an evolving Gaussian Fuzzy Classifier (eGFC) on the fly. The real-time anomaly monitoring system has to provide encouraging results in terms of accuracy, compactness, and real-time operation.",Leticia Decker|Daniel Leite|Luca Giommi|Daniele Bonacorsi,,https://arxiv.org/abs/2004.13527v1,https://arxiv.org/pdf/2004.13527v1,,"9 pages, 6 figures, 1 table, IEEE World Congress on Computational Intelligence (WCCI 2020). arXiv admin note: substantial text overlap with arXiv:2004.09986",,,cs.AI,cs.AI|cs.DB|cs.LG,https://arxiv.org/pdf/2004.13527v1.pdf
2002.06159v2,2020-02-14T18:18:42Z,2021-04-15 03:15:40,Statistical Monitoring of the Covariance Matrix in Multivariate Processes: A Literature Review,"Monitoring several correlated quality characteristics of a process is common in modern manufacturing and service industries. Although a lot of attention has been paid to monitoring the multivariate process mean, not many control charts are available for monitoring the covariance matrix. This paper presents a comprehensive overview of the literature on control charts for monitoring the covariance matrix in a multivariate statistical process monitoring (MSPM) framework. It classifies the research that has previously appeared in the literature. We highlight the challenging areas for research and provide some directions for future research.",Mohsen Ebadi|Shoja'eddin Chenouri|Dennis K. J. Lin|Stefan H. Steiner,,https://arxiv.org/abs/2002.06159v2,https://arxiv.org/pdf/2002.06159v2,,,,,stat.ME,stat.ME|math.ST|stat.AP,https://arxiv.org/pdf/2002.06159v2.pdf
2002.00511v1,2020-02-02T23:35:35Z,2020-02-02 23:35:35,Investigating usability of MSstatsQC software,"MSstatsQC [3] is an open-source software that provides longitudinal system suitability monitoring tools in the form of control charts for proteomic experiments. It includes simultaneous tools for the mean and dispersion of suitability metrics and presents alternative methods of monitoring through different tabs that are designed in the interface. This research focuses on investigating the usability of MSstatsQC software and the interpretability of the designed plots. In this study, we ask 4 test users, from the proteomics field, to complete a series of tasks and questionnaires. The tasks are designed to test the usability of the software in terms of importing data files, selecting appropriate metrics, guide set, and peptides, and finally creating decision rules (tasks 1 and 3 in appendix). The questionnaires ask about interpretability of the plots including control charts, box plots, heat maps, river plots, and radar plots (tasks 1 and 4 in appendix). The goal of the questions is to determine if the test users understand the plots and can interpret them. Results show limitations in usability and plot interpretability, especially in the data import section. We suggest the following modifications. I) providing conspicuous guides close to the window related to up-loading a datafile as well as providing error messages that pop-up when the data set has a wrong format II) providing plot descriptions, hints to interpret plots, plot titles and appropriate axis labels, and, III) Numbering tabs to show the flow of procedures in the software.",Sara Mohammad Taheri|Omkar Terse|Eralp Dogu|Magy Seif El-Nasr|Olga Vitek,,https://arxiv.org/abs/2002.00511v1,https://arxiv.org/pdf/2002.00511v1,,19 pages,,,cs.HC,cs.HC,https://arxiv.org/pdf/2002.00511v1.pdf
2001.01821v1,2020-01-07T00:23:40Z,2020-01-07 00:23:40,Monitoring Coefficient of Variation using One-Sided Run Rules control charts in the presence of Measurement Errors,"We investigate in this paper the effect of the measurement error on the performance of Run Rules control charts monitoring the coefficient of variation (CV) squared. The previous Run Rules CV chart in the literature is improved slightly by monitoring the CV squared using two one-sided Run Rules charts instead of monitoring the CV itself using a two-sided chart. The numerical results show that this improvement gives better performance in detecting process shifts. Moreover, we will show through simulation that the \textit{precision} and \textit{accuracy} errors do have negative effect on the performance of the proposed Run Rules charts. We also find out that taking multiple measurements per item is not an effective way to reduce these negative effects.",P. H. Tran|C. Heuchenne|H. D. Nguyen,,https://arxiv.org/abs/2001.01821v1,https://arxiv.org/pdf/2001.01821v1,,"23 pages, 8 figures, 8 tables",,,stat.CO,stat.CO,https://arxiv.org/pdf/2001.01821v1.pdf
2001.00996v2,2020-01-03T21:51:43Z,2020-01-19 13:25:58,Monitoring the Multivariate Coefficient of Variation using Run Rules Type Control Charts,"In practice, there are processes where the in-control mean and standard deviation of a quality characteristic is not stable. In such cases, the coefficient of variation (CV) is a more appropriate measure for assessing process stability. In this paper, we consider the statistical design of Run Rules based control charts for monitoring the CV of multivariate data. A Markov chain approach is used to evaluate the statistical performance of the proposed charts. The computational results show that the Run Rules based charts outperform significantly the standard Shewhart control chart. Moreover, by choosing an appropriate scheme, the Run Rules based charts perform better than the Rum Sum control chart for monitoring the multivariate CV. An example in a spring manufacturing process is given to illustrate the implementation of the proposed charts.",P. H. Tran|A. C. Rakitzis|H. D. Nguyen|Q. T. Nguyen|K. P. Tran|C. Heuchenne,,https://arxiv.org/abs/2001.00996v2,https://arxiv.org/pdf/2001.00996v2,,"27 pages, 4 figures, 12 tables",,,stat.AP,stat.AP|stat.CO,https://arxiv.org/pdf/2001.00996v2.pdf
1912.09755v1,2019-12-20T11:04:31Z,2019-12-20 11:04:31,A Review of Dispersion Control Charts for Multivariate Individual Observations,"A multivariate control chart is designed to monitor process parameters of multiple correlated quality characteristics. Often data on multivariate processes are collected as individual observations, i.e. as vectors one at the time. Various control charts have been proposed in the literature to monitor the covariance matrix of a process when individual observations are collected. In this study, we review this literature; we find 30 relevant articles from the period 1987-2019. We group the articles into five categories. We observe that less research has been done on CUSUM, high-dimensional and non-parametric type control charts for monitoring the process covariance matrix. We describe each proposed method, state their advantages, and limitations. Finally, we give suggestions for future research.",Jimoh Olawale Ajadi|Zezhong Wang|Inez Maria Zwetsloot,,https://arxiv.org/abs/1912.09755v1,https://arxiv.org/pdf/1912.09755v1,,"43 pages, 2 Figures, 9 Tables",,,stat.ME,stat.ME,https://arxiv.org/pdf/1912.09755v1.pdf
1912.04045v2,2019-12-09T13:58:32Z,2020-07-08 12:15:48,Phase I analysis of hidden operating status for wind turbine,"Data-driven methods based on Supervisory Control and Data Acquisition (SCADA) become a recent trend for wind turbine condition monitoring. However, SCADA data are known to be of low quality due to low sampling frequency and complex turbine working dynamics. In this work, we focus on the phase I analysis of SCADA data to better understand turbines' operating status. As one of the most important characterization, the power curve is used as a benchmark to represent normal performance. A powerful distribution-free control chart is applied after the power generation is adjusted by an accurate power curve model, which explicitly takes into account the known factors that can affect turbines' performance. Informative out-of-control segments have been revealed in real field case studies. This phase I analysis can help improve wind turbine's monitoring, reliability, and maintenance for a smarter wind energy system.",Yuchen Shi|Nan Chen,,https://arxiv.org/abs/1912.04045v2,https://arxiv.org/pdf/1912.04045v2,https://doi.org/10.1109/IEEM44572.2019.8978833,,,10.1109/IEEM44572.2019.8978833,stat.AP,stat.AP,https://arxiv.org/pdf/1912.04045v2.pdf
1911.06242v1,2019-11-13T09:15:32Z,2019-11-13 09:15:32,Condition monitoring and early diagnostics methodologies for hydropower plants,"Hydropower plants are one of the most convenient option for power generation, as they generate energy exploiting a renewable source, they have relatively low operating and maintenance costs, and they may be used to provide ancillary services, exploiting the large reservoirs of available water. The recent advances in Information and Communication Technologies (ICT) and in machine learning methodologies are seen as fundamental enablers to upgrade and modernize the current operation of most hydropower plants, in terms of condition monitoring, early diagnostics and eventually predictive maintenance. While very few works, or running technologies, have been documented so far for the hydro case, in this paper we propose a novel Key Performance Indicator (KPI) that we have recently developed and tested on operating hydropower plants. In particular, we show that after more than one year of operation it has been able to identify several faults, and to support the operation and maintenance tasks of plant operators. Also, we show that the proposed KPI outperforms conventional multivariable process control charts, like the Hotelling $t_2$ index.",Alessandro Betti|Emanuele Crisostomi|Gianluca Paolinelli|Antonio Piazzi|Fabrizio Ruffini|Mauro Tucci,"i-EM S.r.l|Department of Energy, Systems, Territory and Constructions Engineering, University of Pisa and|Pure Power Control S.r.l|i-EM S.r.l|i-EM S.r.l|Department of Energy, Systems, Territory and Constructions Engineering, University of Pisa and",https://arxiv.org/abs/1911.06242v1,https://arxiv.org/pdf/1911.06242v1,,"8 pages, 4 figures. This work has been submitted to the Elsevier Renewable Energy for possible publication",,,eess.SP,eess.SP|cs.LG|stat.ML,https://arxiv.org/pdf/1911.06242v1.pdf
1911.01733v2,2019-11-05T11:50:55Z,2020-05-22 07:38:04,A Control Chart Approach to Power System Line Outage Detection Under Transient Dynamics,"Online transmission line outage detection over the entire network enables timely corrective action to be taken, which prevents a local event from cascading into a large scale blackout. Line outage detection aims to detect an outage as soon as possible after it happened. Traditional methods either do not consider the transient dynamics following an outage or require a full Phasor Measurement Unit (PMU) deployment. Using voltage phase angle data collected from a limited number of PMUs, we propose a real-time dynamic outage detection scheme based on alternating current (AC) power flow model and statistical change detection theory. The proposed method can capture system dynamics since it retains the time-variant and nonlinear nature of the power system. The method is computationally efficient and scales to large and realistic networks. Extensive simulation studies on IEEE 39-bus and 2383-bus systems demonstrated the effectiveness of the proposed method.",Xiaozhou Yang|Nan Chen|Chao Zhai,,https://arxiv.org/abs/1911.01733v2,https://arxiv.org/pdf/1911.01733v2,https://doi.org/10.1109/TPWRS.2020.3006465,"9 pages, 8 figures, under review for IEEE Transactions on Power Systems",,10.1109/TPWRS.2020.3006465,eess.SY,eess.SY|stat.AP,https://arxiv.org/pdf/1911.01733v2.pdf
