id,submitted,updated,title,abstract,authors,affiliations,link_abstract,link_pdf,link_doi,comment,journal_ref,doi,primary_category,categories,pdf_url
2205.13627v3,2022-05-26T20:56:25Z,2023-01-15 21:59:24,Experimental Design for Linear Functionals in Reproducing Kernel Hilbert Spaces,"Optimal experimental design seeks to determine the most informative allocation of experiments to infer an unknown statistical quantity. In this work, we investigate the optimal design of experiments for {\em estimation of linear functionals in reproducing kernel Hilbert spaces (RKHSs)}. This problem has been extensively studied in the linear regression setting under an estimability condition, which allows estimating parameters without bias. We generalize this framework to RKHSs, and allow for the linear functional to be only approximately inferred, i.e., with a fixed bias. This scenario captures many important modern applications, such as estimation of gradient maps, integrals, and solutions to differential equations. We provide algorithms for constructing bias-aware designs for linear functionals. We derive non-asymptotic confidence sets for fixed and adaptive designs under sub-Gaussian noise, enabling us to certify estimation with bounded error with high probability.",Mojmír Mutný|Andreas Krause,,https://arxiv.org/abs/2205.13627v3,https://arxiv.org/pdf/2205.13627v3,,,NeurIPS 2022,,cs.AI,cs.AI|math.ST,https://arxiv.org/pdf/2205.13627v3.pdf
2205.09914v1,2022-05-20T01:07:41Z,2022-05-20 01:07:41,Robust Expected Information Gain for Optimal Bayesian Experimental Design Using Ambiguity Sets,"The ranking of experiments by expected information gain (EIG) in Bayesian experimental design is sensitive to changes in the model's prior distribution, and the approximation of EIG yielded by sampling will have errors similar to the use of a perturbed prior. We define and analyze \emph{robust expected information gain} (REIG), a modification of the objective in EIG maximization by minimizing an affine relaxation of EIG over an ambiguity set of distributions that are close to the original prior in KL-divergence. We show that, when combined with a sampling-based approach to estimating EIG, REIG corresponds to a `log-sum-exp' stabilization of the samples used to estimate EIG, meaning that it can be efficiently implemented in practice. Numerical tests combining REIG with variational nested Monte Carlo (VNMC), adaptive contrastive estimation (ACE) and mutual information neural estimation (MINE) suggest that in practice REIG also compensates for the variability of under-sampled estimators.",Jinwoo Go|Tobin Isaac,,https://arxiv.org/abs/2205.09914v1,https://arxiv.org/pdf/2205.09914v1,,"The 38th Conference on Uncertainty in Artificial Intelligence, 2022",,,stat.ML,stat.ML|cs.AI|cs.LG|stat.CO|stat.ME,https://arxiv.org/pdf/2205.09914v1.pdf
2205.02726v2,2022-05-05T15:57:06Z,2025-05-13 20:33:51,Asymptotic Efficiency Bounds for a Class of Experimental Designs,"We consider an experimental design setting in which units are assigned to treatment after being sampled sequentially from an infinite population. We derive asymptotic efficiency bounds that apply to data from any experiment that assigns treatment as a (possibly randomized) function of covariates and past outcome data, including stratification on covariates and adaptive designs. For estimating the average treatment effect of a binary treatment, our results show that no further first order asymptotic efficiency improvement is possible relative to an estimator that achieves the Hahn (1998) bound in an experimental design where the propensity score is chosen to minimize this bound. Our results also apply to settings with multiple treatments with possible constraints on treatment, as well as covariate based sampling of a single outcome.",Timothy B. Armstrong,,https://arxiv.org/abs/2205.02726v2,https://arxiv.org/pdf/2205.02726v2,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/2205.02726v2.pdf
2205.02232v3,2022-05-04T13:19:04Z,2023-08-17 19:30:13,Experimental Design for Causal Effect Identification,"Pearl's do calculus is a complete axiomatic approach to learn the identifiable causal effects from observational data. When such an effect is not identifiable, it is necessary to perform a collection of often costly interventions in the system to learn the causal effect. In this work, we consider the problem of designing the collection of interventions with the minimum cost to identify the desired effect. First, we prove that this problem is NP-hard, and subsequently propose an algorithm that can either find the optimal solution or a logarithmic-factor approximation of it. This is done by establishing a connection between our problem and the minimum hitting set problem. Additionally, we propose several polynomial-time heuristic algorithms to tackle the computational complexity of the problem. Although these algorithms could potentially stumble on sub-optimal solutions, our simulations show that they achieve small regrets on random graphs.",Sina Akbari|Jalal Etesami|Negar Kiyavash,,https://arxiv.org/abs/2205.02232v3,https://arxiv.org/pdf/2205.02232v3,,"53 pages, 13 figures, extending the findings of our ICML2022 paper",,,cs.LG,cs.LG|cs.AI|stat.ME,https://arxiv.org/pdf/2205.02232v3.pdf
2205.01281v1,2022-05-03T03:08:11Z,2022-05-03 03:08:11,A correlation structure for the analysis of Gaussian and non-Gaussian responses in crossover experimental designs with repeated measures,"In this study, we propose a family of correlation structures for crossover designs with repeated measures for both, Gaussian and non-Gaussian responses using generalized estimating equations (GEE). The structure considers two matrices: one that models between-period correlation and another one that models within-period correlation. The overall correlation matrix, which is used to build the GEE, corresponds to the Kronecker between these matrices. A procedure to estimate the parameters of the correlation matrix is proposed, its statistical properties are studied and a comparison with standard models using a single correlation matrix is carried out. A simulation study showed a superior performance of the proposed structure in terms of the quasi-likelihood criterion, efficiency, and the capacity to explain complex correlation phenomena/patterns in longitudinal data from crossover designs",N. A. Cruz|O. O. Melo|C. A. Martinez,,https://arxiv.org/abs/2205.01281v1,https://arxiv.org/pdf/2205.01281v1,https://doi.org/10.1007/s00362-022-01391-z,"29 pages, 5 tables, 5 figures. Stat Papers (2023)",,10.1007/s00362-022-01391-z,stat.ME,stat.ME,https://arxiv.org/pdf/2205.01281v1.pdf
2204.12695v2,2022-04-27T04:38:26Z,2023-06-19 06:59:00,Nondominated-Solution-based Multi-objective Greedy Sensor Selection for Optimal Design of Experiments,"In this study, a nondominated-solution-based multi-objective greedy method is proposed and applied to a sensor selection problem based on the multiple indices of the optimal design of experiments. The proposed method simultaneously considers multiple set functions and applies the idea of Pareto ranking for the selection of sets. Specifically, a new index is iteratively added to the nondominated solutions of sets, and the multi-objective functions are evaluated for new sets. The nondominated solutions are selected from the examined solutions, and the next sets are then considered. With this procedure, the multi-objective optimization of multiple set functions can be conducted with reasonable computational costs. This paper defines a new class of greedy algorithms which includes the proposed nondominated-solution-based multi-objective greedy algorithm and the group greedy algorithm, and the characteristics of those algorithms are theoretically discussed. Then, the proposed method is applied to the sensor selection problem and its performance is evaluated. The results of the test case show that the proposed method not only gives the Pareto-optimal front of the multi-objective optimization problem but also produces sets of sensors in terms of D-, A-, and E-optimality, that are superior to the sets selected by pure greedy methods that consider only a single objective function.",Kumi Nakai|Yasuo Sasaki|Takayuki Nagata|Keigo Yamada|Yuji Saito|Taku Nonomura,,https://arxiv.org/abs/2204.12695v2,https://arxiv.org/pdf/2204.12695v2,https://doi.org/10.1109/TSP.2022.3224643,Accepted manuscript for publication in IEEE Transactions on Signal Processing,"IEEE Transactions on Signal Processing, vol. 70, pp. 5694-5707, 2022",10.1109/TSP.2022.3224643,eess.SP,eess.SP|math.OC,https://arxiv.org/pdf/2204.12695v2.pdf
2204.08743v3,2022-04-19T08:36:40Z,2022-04-25 08:36:49,On the Use of Causal Graphical Models for Designing Experiments in the Automotive Domain,"Randomized field experiments are the gold standard for evaluating the impact of software changes on customers. In the online domain, randomization has been the main tool to ensure exchangeability. However, due to the different deployment conditions and the high dependence on the surrounding environment, designing experiments for automotive software needs to consider a higher number of restricted variables to ensure conditional exchangeability. In this paper, we show how at Volvo Cars we utilize causal graphical models to design experiments and explicitly communicate the assumptions of experiments. These graphical models are used to further assess the experiment validity, compute direct and indirect causal effects, and reason on the transportability of the causal conclusions.",David Issa Mattos|Yuchu Liu,,https://arxiv.org/abs/2204.08743v3,https://arxiv.org/pdf/2204.08743v3,,In submission,,,cs.SE,cs.SE,https://arxiv.org/pdf/2204.08743v3.pdf
2204.06687v1,2022-04-14T01:12:26Z,2022-04-14 01:12:26,Designing Experiments Toward Shrinkage Estimation,"We consider how increasingly available observational data can be used to improve the design of randomized controlled trials (RCTs). We seek to design a prospective RCT, with the intent of using an Empirical Bayes estimator to shrink the causal estimates from our trial toward causal estimates obtained from an observational study. We ask: how might we design the experiment to better complement the observational study in this setting?
  We propose using an estimator that shrinks each component of the RCT causal estimator toward its observational counterpart by a factor proportional to its variance. First, we show that the risk of this estimator can be computed efficiently via numerical integration. We then propose algorithms for determining the best allocation of units to strata (the best ""design""). We consider three options: Neyman allocation; a ""naive"" design assuming no unmeasured confounding in the observational study; and a ""defensive"" design accounting for the imperfect parameter estimates we would obtain from the observational study with unmeasured confounding.
  We also incorporate results from sensitivity analysis to establish guardrails on the designs, so that our experiment could be reasonably analyzed with and without shrinkage. We demonstrate the superiority of these experimental designs with a simulation study involving causal inference on a rare, binary outcome.",Evan T. R. Rosenman|Luke Miratrix,,https://arxiv.org/abs/2204.06687v1,https://arxiv.org/pdf/2204.06687v1,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/2204.06687v1.pdf
2204.05218v1,2022-04-11T16:01:50Z,2022-04-11 16:01:50,An Optimal Experimental Design Approach for Light Configurations in Photometric Stereo,"This paper presents a technique for finding the surface normal of an object from a set of images obtained under different lighting positions. The method presented is based on the principles of Photometric Stereo (PS) combined with Optimum Experimental Design (OED) and Parameter Estimation (PE). Unclear by the approach of photometric stereo, and many models based thereon, is how to position the light sources. So far, this is done by using heuristic approaches this leads to suboptimal and non-data driven positioning of the light sources. But what if the optimal positions of the light sources are calculated for photometric stereo? To this end, in this contribution, the effect of positioning the light sources on the quality of the normal vector for PS is evaluated. Furthermore, a new approach in this direction is derived and formulated. For the calculation of the surface normal of a Lambertian surface, the approach based on calibrated photometric stereo; for the estimation the optimal position of the light sources the approach is premised on parameter estimation and optimum experimental design. The approach is tested using synthetic and real-data. Based on results it can be seen that the surface normal estimated with the new method is more detailed than with conventional methods.",Hamza Gardi|Sebastian F. Walter|Christoph S. Garbe,,https://arxiv.org/abs/2204.05218v1,https://arxiv.org/pdf/2204.05218v1,,"16 pages, 11 figures",,,cs.CV,cs.CV|cs.GR,https://arxiv.org/pdf/2204.05218v1.pdf
2203.14011v2,2022-03-26T07:32:57Z,2022-09-16 05:15:04,Approximations for Optimal Experimental Design in Power System Parameter Estimation,"This paper is about computationally tractable methods for power system parameter estimation and Optimal Experiment Design (OED). Here, the main motivation is that OED has the potential to significantly increase the accuracy of power system parameter estimates, for example, if only a few batches of data are available. The problem is, however, that solving the exact OED problem for larger power grids turns out to be computationally expensive and, in many cases, even computationally intractable. Therefore, the present paper proposes three numerical approximation techniques, which increase the computational tractability of OED for power systems. These approximation techniques are bench-marked on a 5-bus and a 14-bus case studies.",Xu Du|Alexander Engelmann|Timm Faulwasser|Boris Houska,,https://arxiv.org/abs/2203.14011v2,https://arxiv.org/pdf/2203.14011v2,,,,,eess.SY,eess.SY,https://arxiv.org/pdf/2203.14011v2.pdf
2203.07120v4,2022-03-14T14:08:46Z,2023-04-11 05:47:05,Neural Message Passing for Objective-Based Uncertainty Quantification and Optimal Experimental Design,"Various real-world scientific applications involve the mathematical modeling of complex uncertain systems with numerous unknown parameters. Accurate parameter estimation is often practically infeasible in such systems, as the available training data may be insufficient and the cost of acquiring additional data may be high. In such cases, based on a Bayesian paradigm, we can design robust operators retaining the best overall performance across all possible models and design optimal experiments that can effectively reduce uncertainty to enhance the performance of such operators maximally. While objective-based uncertainty quantification (objective-UQ) based on MOCU (mean objective cost of uncertainty) provides an effective means for quantifying uncertainty in complex systems, the high computational cost of estimating MOCU has been a challenge in applying it to real-world scientific/engineering problems. In this work, we propose a novel scheme to reduce the computational cost for objective-UQ via MOCU based on a data-driven approach. We adopt a neural message-passing model for surrogate modeling, incorporating a novel axiomatic constraint loss that penalizes an increase in the estimated system uncertainty. As an illustrative example, we consider the optimal experimental design (OED) problem for uncertain Kuramoto models, where the goal is to predict the experiments that can most effectively enhance robust synchronization performance through uncertainty reduction. We show that our proposed approach can accelerate MOCU-based OED by four to five orders of magnitude, without any visible performance loss compared to the state-of-the-art. The proposed approach applies to general OED tasks, beyond the Kuramoto model.",Qihua Chen|Xuejin Chen|Hyun-Myung Woo|Byung-Jun Yoon,,https://arxiv.org/abs/2203.07120v4,https://arxiv.org/pdf/2203.07120v4,https://doi.org/10.1016/j.engappai.2023.106171,"14 pages, 5 figures, accepted by Engineering Applications of Artificial Intelligence",,10.1016/j.engappai.2023.106171,cs.LG,cs.LG|math.OC,https://arxiv.org/pdf/2203.07120v4.pdf
2203.04272v1,2022-03-08T18:47:01Z,2022-03-08 18:47:01,Policy-Based Bayesian Experimental Design for Non-Differentiable Implicit Models,"For applications in healthcare, physics, energy, robotics, and many other fields, designing maximally informative experiments is valuable, particularly when experiments are expensive, time-consuming, or pose safety hazards. While existing approaches can sequentially design experiments based on prior observation history, many of these methods do not extend to implicit models, where simulation is possible but computing the likelihood is intractable. Furthermore, they often require either significant online computation during deployment or a differentiable simulation system. We introduce Reinforcement Learning for Deep Adaptive Design (RL-DAD), a method for simulation-based optimal experimental design for non-differentiable implicit models. RL-DAD extends prior work in policy-based Bayesian Optimal Experimental Design (BOED) by reformulating it as a Markov Decision Process with a reward function based on likelihood-free information lower bounds, which is used to learn a policy via deep reinforcement learning. The learned design policy maps prior histories to experiment designs offline and can be quickly deployed during online execution. We evaluate RL-DAD and find that it performs competitively with baselines on three benchmarks.",Vincent Lim|Ellen Novoseller|Jeffrey Ichnowski|Huang Huang|Ken Goldberg,,https://arxiv.org/abs/2203.04272v1,https://arxiv.org/pdf/2203.04272v1,,"15 pages, 3 figures",,,cs.LG,cs.LG|cs.AI|stat.ME,https://arxiv.org/pdf/2203.04272v1.pdf
2203.02025v1,2022-03-03T21:19:37Z,2022-03-03 21:19:37,Online Balanced Experimental Design,"e consider the experimental design problem in an online environment, an important practical task for reducing the variance of estimates in randomized experiments which allows for greater precision, and in turn, improved decision making. In this work, we present algorithms that build on recent advances in online discrepancy minimization which accommodate both arbitrary treatment probabilities and multiple treatments. The proposed algorithms are computational efficient, minimize covariate imbalance, and include randomization which enables robustness to misspecification. We provide worst case bounds on the expected mean squared error of the causal estimate and show that the proposed estimator is no worse than an implicit ridge regression, which are within a logarithmic factor of the best known results for offline experimental design. We conclude with a detailed simulation study showing favorable results relative to complete randomization as well as to offline methods for experimental design with time complexities exceeding our algorithm.",David Arbour|Drew Dimmery|Tung Mai|Anup Rao,,https://arxiv.org/abs/2203.02025v1,https://arxiv.org/pdf/2203.02025v1,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/2203.02025v1.pdf
2203.02016v3,2022-03-03T20:59:04Z,2022-10-21 17:15:00,"Interventions, Where and How? Experimental Design for Causal Models at Scale","Causal discovery from observational and interventional data is challenging due to limited data and non-identifiability: factors that introduce uncertainty in estimating the underlying structural causal model (SCM). Selecting experiments (interventions) based on the uncertainty arising from both factors can expedite the identification of the SCM. Existing methods in experimental design for causal discovery from limited data either rely on linear assumptions for the SCM or select only the intervention target. This work incorporates recent advances in Bayesian causal discovery into the Bayesian optimal experimental design framework, allowing for active causal discovery of large, nonlinear SCMs while selecting both the interventional target and the value. We demonstrate the performance of the proposed method on synthetic graphs (Erdos-Rènyi, Scale Free) for both linear and nonlinear SCMs as well as on the \emph{in-silico} single-cell gene regulatory network dataset, DREAM.",Panagiotis Tigas|Yashas Annadani|Andrew Jesson|Bernhard Schölkopf|Yarin Gal|Stefan Bauer,,https://arxiv.org/abs/2203.02016v3,https://arxiv.org/pdf/2203.02016v3,,Presented at the thirty-sixth Conference on Neural Information Processing Systems (2022),,,cs.LG,cs.LG|cs.AI|stat.ML,https://arxiv.org/pdf/2203.02016v3.pdf
2202.07472v1,2022-02-14T04:29:04Z,2022-02-14 04:29:04,Sequential Bayesian experimental designs via reinforcement learning,"Bayesian experimental design (BED) has been used as a method for conducting efficient experiments based on Bayesian inference. The existing methods, however, mostly focus on maximizing the expected information gain (EIG); the cost of experiments and sample efficiency are often not taken into account. In order to address this issue and enhance practical applicability of BED, we provide a new approach Sequential Experimental Design via Reinforcement Learning to construct BED in a sequential manner by applying reinforcement learning in this paper. Here, reinforcement learning is a branch of machine learning in which an agent learns a policy to maximize its reward by interacting with the environment. The characteristics of interacting with the environment are similar to the sequential experiment, and reinforcement learning is indeed a method that excels at sequential decision making.
  By proposing a new real-world-oriented experimental environment, our approach aims to maximize the EIG while keeping the cost of experiments and sample efficiency in mind simultaneously. We conduct numerical experiments for three different examples. It is confirmed that our method outperforms the existing methods in various indices such as the EIG and sampling efficiency, indicating that our proposed method and experimental environment can make a significant contribution to application of BED to the real world.",Hikaru Asano,,https://arxiv.org/abs/2202.07472v1,https://arxiv.org/pdf/2202.07472v1,,Bachelor thesis,,,cs.LG,cs.LG|stat.ME,https://arxiv.org/pdf/2202.07472v1.pdf
2202.06416v1,2022-02-13T21:43:15Z,2022-02-13 21:43:15,State-of-the-Art Review of Design of Experiments for Physics-Informed Deep Learning,"This paper presents a comprehensive review of the design of experiments used in the surrogate models. In particular, this study demonstrates the necessity of the design of experiment schemes for the Physics-Informed Neural Network (PINN), which belongs to the supervised learning class. Many complex partial differential equations (PDEs) do not have any analytical solution; only numerical methods are used to solve the equations, which is computationally expensive. In recent decades, PINN has gained popularity as a replacement for numerical methods to reduce the computational budget. PINN uses physical information in the form of differential equations to enhance the performance of the neural networks. Though it works efficiently, the choice of the design of experiment scheme is important as the accuracy of the predicted responses using PINN depends on the training data. In this study, five different PDEs are used for numerical purposes, i.e., viscous Burger's equation, Shrödinger equation, heat equation, Allen-Cahn equation, and Korteweg-de Vries equation. A comparative study is performed to establish the necessity of the selection of a DoE scheme. It is seen that the Hammersley sampling-based PINN performs better than other DoE sample strategies.",Sourav Das|Solomon Tesfamariam,,https://arxiv.org/abs/2202.06416v1,https://arxiv.org/pdf/2202.06416v1,,,,,stat.ML,stat.ML|cs.LG,https://arxiv.org/pdf/2202.06416v1.pdf
2202.03312v1,2022-02-07T15:56:50Z,2022-02-07 15:56:50,Sensitivity driven experimental design to facilitate control of dynamical systems,"Control of nonlinear dynamical systems is a complex and multifaceted process. Essential elements of many engineering systems include high fidelity physics-based modeling, offline trajectory planning, feedback control design, and data acquisition strategies to reduce uncertainties. This article proposes an optimization centric perspective which couples these elements in a cohesive framework. We introduce a novel use of hyper-differential sensitivity analysis to understand the sensitivity of feedback controllers to parametric uncertainty in physics-based models used for trajectory planning. These sensitivities provide a foundation to define an optimal experimental design which seeks to acquire data most relevant in reducing demand on the feedback controller. Our proposed framework is illustrated on the Zermelo navigation problem and a hypersonic trajectory control problem using data from NASA's X-43 hypersonic flight tests.",Joseph Hart|Bart van Bloemen Waanders|Lisa Hood|Julie Parish,,https://arxiv.org/abs/2202.03312v1,https://arxiv.org/pdf/2202.03312v1,,23 pages,,,math.OC,math.OC,https://arxiv.org/pdf/2202.03312v1.pdf
2202.02407v1,2022-02-04T21:56:40Z,2022-02-04 21:56:40,An Experimental Design Approach for Regret Minimization in Logistic Bandits,"In this work we consider the problem of regret minimization for logistic bandits. The main challenge of logistic bandits is reducing the dependence on a potentially large problem dependent constant $κ$ that can at worst scale exponentially with the norm of the unknown parameter $θ_{\ast}$. Abeille et al. (2021) have applied self-concordance of the logistic function to remove this worst-case dependence providing regret guarantees like $O(d\log^2(κ)\sqrt{\dotμT}\log(|\mathcal{X}|))$ where $d$ is the dimensionality, $T$ is the time horizon, and $\dotμ$ is the variance of the best-arm. This work improves upon this bound in the fixed arm setting by employing an experimental design procedure that achieves a minimax regret of $O(\sqrt{d \dotμT\log(|\mathcal{X}|)})$. Our regret bound in fact takes a tighter instance (i.e., gap) dependent regret bound for the first time in logistic bandits. We also propose a new warmup sampling algorithm that can dramatically reduce the lower order term in the regret in general and prove that it can replace the lower order term dependency on $κ$ to $\log^2(κ)$ for some instances. Finally, we discuss the impact of the bias of the MLE on the logistic bandit problem, providing an example where $d^2$ lower order regret (cf., it is $d$ for linear bandits) may not be improved as long as the MLE is used and how bias-corrected estimators may be used to make it closer to $d$.",Blake Mason|Kwang-Sung Jun|Lalit Jain,,https://arxiv.org/abs/2202.02407v1,https://arxiv.org/pdf/2202.02407v1,,,,,stat.ML,stat.ML|cs.LG,https://arxiv.org/pdf/2202.02407v1.pdf
2202.00821v3,2022-02-02T00:23:05Z,2022-06-17 07:37:16,Optimizing Sequential Experimental Design with Deep Reinforcement Learning,"Bayesian approaches developed to solve the optimal design of sequential experiments are mathematically elegant but computationally challenging. Recently, techniques using amortization have been proposed to make these Bayesian approaches practical, by training a parameterized policy that proposes designs efficiently at deployment time. However, these methods may not sufficiently explore the design space, require access to a differentiable probabilistic model and can only optimize over continuous design spaces. Here, we address these limitations by showing that the problem of optimizing policies can be reduced to solving a Markov decision process (MDP). We solve the equivalent MDP with modern deep reinforcement learning techniques. Our experiments show that our approach is also computationally efficient at deployment time and exhibits state-of-the-art performance on both continuous and discrete design spaces, even when the probabilistic model is a black box.",Tom Blau|Edwin V. Bonilla|Iadine Chades|Amir Dezfouli,,https://arxiv.org/abs/2202.00821v3,https://arxiv.org/pdf/2202.00821v3,,,International Conference on Machine Learning (2022),,cs.LG,cs.LG|stat.ML,https://arxiv.org/pdf/2202.00821v3.pdf
2201.08572v2,2022-01-21T07:15:41Z,2022-01-24 03:27:03,Research and experimental design of Astrojax double balls trajectory based on double pendulum system,"Based on the double pendulum and Lagrange equation, the moving particles are captured by a binocular three-dimensional capture camera. Two trajectory models of Astrojax and the relationship between trajectory empirical formula and parameters are established. Through research, the calculated trajectory of this formula and related parameters fit well with the actual measured trajectory, and can accurately predict and change the trajectory of the model. The equipment and materials required in the experiment are simple and easy to obtain, and the experimental theme is relatively interesting and novel, which can be applied as an extended experiment in college physics experiment course, so that students can understand the motion characteristics of the double pendulum and learn physics from life. The designing experiment can not only improve students' interest in learning, but also broaden their knowledge and cultivate their practical ability.",Bin Duan|Zihao Bai|Yulong Zhang|Qingyuan Zhang|Sixing Fang|Bohui Shao,,https://arxiv.org/abs/2201.08572v2,https://arxiv.org/pdf/2201.08572v2,,Comments updated: The last author is the corresponding author; The paper is in Chinese language,,,physics.ed-ph,physics.ed-ph,https://arxiv.org/pdf/2201.08572v2.pdf
2201.07925v2,2022-01-20T00:15:45Z,2022-09-06 17:31:24,Large-scale Bayesian optimal experimental design with derivative-informed projected neural network,"We address the solution of large-scale Bayesian optimal experimental design (OED) problems governed by partial differential equations (PDEs) with infinite-dimensional parameter fields. The OED problem seeks to find sensor locations that maximize the expected information gain (EIG) in the solution of the underlying Bayesian inverse problem. Computation of the EIG is usually prohibitive for PDE-based OED problems. To make the evaluation of the EIG tractable, we approximate the (PDE-based) parameter-to-observable map with a derivative-informed projected neural network (DIPNet) surrogate, which exploits the geometry, smoothness, and intrinsic low-dimensionality of the map using a small and dimension-independent number of PDE solves. The surrogate is then deployed within a greedy algorithm-based solution of the OED problem such that no further PDE solves are required. We analyze the EIG approximation error in terms of the generalization error of the DIPNet and show they are of the same order. Finally, the efficiency and accuracy of the method are demonstrated via numerical experiments on OED problems governed by inverse scattering and inverse reactive transport with up to 16,641 uncertain parameters and 100 experimental design variables, where we observe up to three orders of magnitude speedup relative to a reference double loop Monte Carlo method.",Keyi Wu|Thomas O'Leary-Roseberry|Peng Chen|Omar Ghattas,,https://arxiv.org/abs/2201.07925v2,https://arxiv.org/pdf/2201.07925v2,,,,,math.NA,math.NA|math.OC,https://arxiv.org/pdf/2201.07925v2.pdf
2201.04830v1,2022-01-13T08:20:12Z,2022-01-13 08:20:12,Experimental Design Networks: A Paradigm for Serving Heterogeneous Learners under Networking Constraints,"Significant advances in edge computing capabilities enable learning to occur at geographically diverse locations. In general, the training data needed in those learning tasks are not only heterogeneous but also not fully generated locally. In this paper, we propose an experimental design network paradigm, wherein learner nodes train possibly different Bayesian linear regression models via consuming data streams generated by data source nodes over a network. We formulate this problem as a social welfare optimization problem in which the global objective is defined as the sum of experimental design objectives of individual learners, and the decision variables are the data transmission strategies subject to network constraints. We first show that, assuming Poisson data streams, the global objective is a continuous DR-submodular function. We then propose a Frank-Wolfe type algorithm that outputs a solution within a 1-1/e factor from the optimal. Our algorithm contains a novel gradient estimation component which is carefully designed based on Poisson tail bounds and sampling. Finally, we complement our theoretical findings through extensive experiments. Our numerical evaluation shows that the proposed algorithm outperforms several baseline algorithms both in maximizing the global objective and in the quality of the trained models.",Yuezhou Liu|Yuanyuan Li|Lili Su|Edmund Yeh|Stratis Ioannidis,,https://arxiv.org/abs/2201.04830v1,https://arxiv.org/pdf/2201.04830v1,,Extended version of paper accepted by INFOCOM 2022,,,cs.NI,cs.NI,https://arxiv.org/pdf/2201.04830v1.pdf
2201.06998v2,2022-01-12T21:01:09Z,2022-06-27 20:06:01,Ensemble-Based Experimental Design for Targeting Data Acquisition to Inform Climate Models,"Data required to calibrate uncertain GCM parameterizations are often only available in limited regions or time periods, for example, observational data from field campaigns, or data generated in local high-resolution simulations. This raises the question of where and when to acquire additional data to be maximally informative about parameterizations in a GCM. Here we construct a new ensemble-based parallel algorithm to automatically target data acquisition to regions and times that maximize the uncertainty reduction, or information gain, about GCM parameters. The algorithm uses a Bayesian framework that exploits a quantified distribution of GCM parameters as a measure of uncertainty. This distribution is informed by time-averaged climate statistics restricted to local regions and times. The algorithm is embedded in the recently developed calibrate-emulate-sample (CES) framework, which performs efficient model calibration and uncertainty quantification with only $\mathcal{O}(10^2)$ model evaluations, compared with $\mathcal{O}(10^5)$ evaluations typically needed for traditional approaches to Bayesian calibration. We demonstrate the algorithm with an idealized GCM, with which we generate surrogates of local data. In this perfect-model setting, we calibrate parameters and quantify uncertainties in a quasi-equilibrium convection scheme in the GCM. We consider targeted data that are (i) localized in space for statistically stationary simulations, and (ii) localized in space and time for seasonally varying simulations. In these proof-of-concept applications, the calculated information gain reflects the reduction in parametric uncertainty obtained from Bayesian inference when harnessing a targeted sample of data. The largest information gain typically, but not always, results from regions near the intertropical convergence zone (ITCZ).",Oliver R. A. Dunbar|Michael F. Howland|Tapio Schneider|Andrew M. Stuart,,https://arxiv.org/abs/2201.06998v2,https://arxiv.org/pdf/2201.06998v2,https://doi.org/10.1029/2022MS002997,,,10.1029/2022MS002997,stat.AP,stat.AP,https://arxiv.org/pdf/2201.06998v2.pdf
2201.03042v1,2022-01-09T16:09:21Z,2022-01-09 16:09:21,Computing optimal experimental designs on finite sets by log-determinant gradient flow,"Optimal experimental designs are probability measures with finite support enjoying an optimality property for the computation of least squares estimators. We present an algorithm for computing optimal designs on finite sets based on the long-time asymptotics of the gradient flow of the log-determinant of the so called information matrix. We prove the convergence of the proposed algorithm, and provide a sharp estimate on the rate its convergence. Numerical experiments are performed on few test cases using the new matlab package OptimalDesignComputation.",Federico Piazzon,,https://arxiv.org/abs/2201.03042v1,https://arxiv.org/pdf/2201.03042v1,,,,,math.NA,math.NA|math.ST,https://arxiv.org/pdf/2201.03042v1.pdf
2201.00222v1,2022-01-01T17:55:01Z,2022-01-01 17:55:01,Multi-fidelity Bayesian experimental design to quantify extreme-event statistics,"In this work, we develop a multi-fidelity Bayesian experimental design framework to efficiently quantify the extreme-event statistics of an input-to-response (ItR) system with given input probability and expensive function evaluations. The key idea here is to leverage low-fidelity samples whose responses can be computed with a cost of a certain fraction of that for high-fidelity samples, in an optimized configuration to reduce the total computational cost. To accomplish this goal, we employ a multi-fidelity Gaussian process as the surrogate model of the ItR function, and develop a new acquisition based on which the optimized next sample can be selected in terms of its location in the sample space and the fidelity level. In addition, we develop an inexpensive analytical evaluation of the acquisition and its derivative, avoiding numerical integrations that are prohibitive for high-dimensional problems. The new method is tested in a bi-fidelity context for a series of synthetic problems with varying dimensions, low-fidelity model accuracy and computational costs. Comparing with the single-fidelity method and the bi-fidelity method with a pre-defined fidelity hierarchy, our method consistently shows the best (or among the best) performance for all the test cases. Finally, we demonstrate the superiority of our method in solving an engineering problem of estimating the extreme ship motion statistics in irregular waves, using computational fluid dynamics (CFD) with two different grid resolutions as the high and low fidelity models.",Xianliang Gong|Yulin Pan,,https://arxiv.org/abs/2201.00222v1,https://arxiv.org/pdf/2201.00222v1,,,,,physics.flu-dyn,physics.flu-dyn,https://arxiv.org/pdf/2201.00222v1.pdf
